-0.236211	-0.692896	-0.045066	-2.407868	-0.795690	-0.183847	-0.436359	-1.077209	-1.039075	0.254261	-1.000000
-1.055856	0.762751	-3.621810	0.507341	-0.934679	0.211458	-1.261419	-2.427824	-1.897066	1.995519	-1.000000
-2.324510	-0.408613	1.626792	0.399649	1.131151	0.102954	0.239489	-0.815164	0.365089	2.349654	1.000000
-1.731647	-0.185044	-0.977229	-0.710187	-0.240228	0.916051	0.909652	-1.709091	-0.883202	2.075031	1.000000
-0.705923	-2.791336	1.550352	0.689432	-0.121325	-0.407550	-0.991660	0.984639	0.970549	-0.868199	-1.000000
0.656974	1.913001	-1.198684	1.312915	-0.076445	-0.755384	0.203788	-0.558034	-0.642711	0.387185	1.000000
-0.146829	-1.155050	-0.802908	-0.192516	0.398444	0.437231	1.169394	-1.333954	-1.435099	0.010235	1.000000
-0.848752	0.094205	-1.839700	-1.091611	-0.636826	-1.857720	0.737253	-1.976405	-1.578127	1.417026	-1.000000
-0.341913	-0.253962	1.022033	1.217290	-0.153511	-0.241054	0.161040	-0.322676	-0.138439	0.353911	-1.000000
-1.276731	0.147023	-2.915593	-0.797993	0.273199	0.443199	0.415977	-2.163982	-1.589177	1.865354	-1.000000
-0.561761	1.664163	-1.725354	0.701957	0.308758	-0.708591	0.289012	-0.210037	0.240649	1.296066	1.000000
0.765577	-1.218580	1.185275	-1.288206	-0.898767	-2.002949	-0.293738	-0.216998	-0.717170	-1.168129	1.000000
-2.127632	-1.320601	1.071180	-1.734664	-0.465069	1.191869	-1.172984	-0.104020	0.804558	1.490962	-1.000000
-1.103741	-0.099171	1.049874	1.359888	-0.477458	-1.635989	-0.887346	1.010767	1.565165	0.716470	-1.000000
0.453911	0.753541	-1.212985	-0.018023	-0.836700	0.604759	-1.728294	1.593325	1.389290	-0.651233	1.000000
3.088082	1.320711	-2.678443	0.395682	0.752923	0.821401	1.254285	-0.510576	-1.950740	-2.267851	1.000000
2.962921	1.657568	-0.696716	2.306153	-1.214418	0.456239	0.061327	-0.258026	-1.505728	-1.996855	1.000000
-0.056643	0.599873	-2.537729	-0.714246	-0.183487	-1.669800	-1.063312	-1.424813	-1.387654	0.689836	-1.000000
-1.512470	0.192697	-3.006561	-1.610071	1.031868	1.345803	0.075921	-0.559360	0.097926	1.585480	-1.000000
-0.217164	0.249429	0.552234	-0.664499	0.268964	0.243972	0.141354	1.254794	1.394195	-0.064590	-1.000000
-1.170196	-1.398486	1.054197	-0.547658	0.219657	-1.478579	0.604121	2.103206	2.475311	-0.171263	-1.000000
-1.534757	0.409863	-3.221765	-1.736096	-0.201820	0.319886	-0.810565	-1.548185	-0.834819	2.018738	-1.000000
-1.754238	-2.147707	0.304569	2.060959	-0.098148	0.220917	-0.033041	0.862780	1.409658	0.412133	-1.000000
-0.955563	-0.292358	-1.890065	0.056954	-0.025402	-1.020302	0.529016	-0.441885	-0.084816	0.840758	-1.000000
3.137251	0.163062	-0.817769	-0.219844	0.353423	-0.277135	0.615571	3.089979	1.454995	-3.940219	1.000000
-2.146206	0.315551	-0.731819	-0.541729	0.486450	-0.269160	0.377235	1.874936	2.907719	1.544516	1.000000
-2.309011	-3.968461	1.715368	-1.964958	0.130516	-1.708519	-1.309637	-0.654156	-0.002704	0.652502	-1.000000
-1.682796	-2.185352	1.086444	-1.980434	0.130327	-0.717615	-0.798955	-1.110943	-0.525282	0.999282	-1.000000
-0.611582	-1.466588	0.243678	-0.030385	-0.810851	2.218343	0.308086	-0.487787	-0.378112	0.075824	-1.000000
-1.704080	-2.473425	1.880639	-0.128299	1.154350	-0.152745	-1.008742	-0.883237	-0.299591	0.845237	-1.000000
0.903386	0.032804	-1.045571	0.599650	1.368498	-0.645996	0.208478	2.599635	2.051941	-1.728817	1.000000
0.470979	0.630611	0.737426	1.084133	0.229551	-0.047702	-1.977071	3.900744	3.702927	-1.394773	-1.000000
1.020010	-1.636014	0.838135	0.829284	0.418577	-0.327014	1.095059	-0.080586	-0.786132	-1.659522	1.000000
1.463681	0.918266	-1.592304	0.231530	0.252374	0.447863	0.088706	2.029008	1.322899	-1.691134	1.000000
0.349743	2.595435	-0.462500	1.414615	0.449468	-0.330140	-1.420750	-1.315146	-1.098190	1.267488	1.000000
-1.345546	-1.070578	0.920925	-1.364436	-0.385370	0.880867	-0.167391	0.529019	1.066179	0.651512	-1.000000
-1.290301	-2.591950	1.590272	-0.173629	0.084388	-0.945853	-1.119991	0.855506	1.164429	-0.178281	-1.000000
-2.046190	-1.858913	-0.981344	-1.364248	-1.769459	-0.624637	-0.178219	0.210986	0.903091	0.981897	-1.000000
-0.823454	-0.597808	0.471138	0.770641	-0.127678	0.080251	-0.585475	1.320159	1.630361	0.097798	-1.000000
-1.035299	-0.699737	-0.265156	1.664312	0.010642	-0.224230	-1.244175	-1.815591	-1.375856	1.240793	1.000000
-0.926229	-2.084556	0.608263	1.042360	-1.826929	0.943567	-0.654200	-1.349558	-1.138933	0.385441	-1.000000
2.433155	-0.057576	-0.861658	-0.145557	1.246546	-1.598703	1.804834	1.779595	0.488776	-2.949197	1.000000
1.425151	-1.653567	0.801832	-1.075423	1.314295	0.131669	0.898140	-0.215980	-1.123009	-2.009763	1.000000
-1.531537	0.151191	-3.142656	-0.639124	-1.517537	-0.996035	-0.050283	-1.281176	-0.609941	1.813447	-1.000000
-0.431932	1.670025	0.564821	1.057137	0.952030	2.349099	-0.798852	0.117686	0.598033	1.161014	1.000000
-0.344986	-0.263838	-1.524549	-0.011390	0.287988	0.783583	-2.011958	-1.497169	-1.397707	0.631416	-1.000000
-2.069476	-2.574619	1.101546	0.148586	-0.114016	-1.381007	-0.769361	1.275008	1.940846	0.413684	-1.000000
-1.405074	0.081408	-2.958339	-1.612662	0.499411	-0.280577	0.305614	-0.225379	0.356929	1.325923	-1.000000
-0.452324	-1.233779	0.782458	0.169000	1.181359	-1.199377	-0.597760	-0.757524	-0.662694	0.140661	1.000000
-1.529314	-0.613460	1.150560	1.108267	-0.568056	1.075180	-0.593716	0.793806	1.492824	0.959031	-1.000000
-0.135968	-3.229604	3.236103	-0.566987	-1.131737	-0.858147	-0.468557	-0.243568	-0.501592	-1.144039	-1.000000
-1.063807	-1.791751	1.288692	1.102375	-0.166477	-0.469797	-1.066656	0.453017	0.763077	0.092471	-1.000000
